message_size_kb,transfer_steps,connection_quality,has_urgent_keyword,has_link,is_spam,is_lost
38.02,5,0.558,0,0,0,0
80.95,4,0.694,0,1,1,1
50.03,14,0.619,0,0,0,1
74.43,5,0.629,0,0,1,0
33.38,6,0.11,0,0,0,0
82.07,13,0.117,0,0,1,1
28.58,15,0.491,0,1,1,0
57.13,19,0.178,1,0,0,1
36.13,4,0.679,1,0,1,1
17.48,10,0.109,0,0,0,1
54.03,8,0.689,0,0,0,0
44.76,18,0.194,0,0,1,1
101.82,17,0.588,0,0,1,1
54.1,20,0.664,0,1,1,1
63.15,43,0.112,0,0,0,1
31.24,4,0.732,0,0,0,0
63.89,14,0.212,0,0,1,1
19.55,5,0.703,0,0,0,0
97.97,15,0.44,0,0,0,1
55.66,6,0.647,0,0,0,1
85.99,18,0.048,0,0,0,1
28.99,5,0.68,0,0,0,0
34.22,11,0.809,1,0,0,1
39.5,9,0.525,0,0,0,0
56.98,2,0.743,0,0,1,0
47.7,4,0.741,0,0,1,1
25.48,4,0.392,0,0,0,1
326.0,9,0.116,0,1,1,1
35.42,3,0.582,0,0,1,0
75.09,8,0.802,1,1,1,0
80.67,9,0.887,0,1,1,0
30.57,5,0.777,0,0,0,1
15.76,8,0.676,1,0,0,1
37.6,4,0.402,0,0,0,1
76.45,16,0.672,0,0,1,0
39.19,8,0.314,1,0,1,1
70.74,6,0.896,0,0,0,0
252.94,7,0.578,0,1,1,1
86.06,37,0.243,1,0,1,1
14.71,5,0.99,0,0,0,0
14.07,5,0.857,0,0,1,0
20.68,4,1.0,0,0,0,1
87.44,25,0.772,1,1,1,1
50.9,5,0.561,1,0,1,0
87.19,14,0.478,0,0,1,0
4.69,3,0.77,1,0,0,0
71.62,18,0.102,0,0,1,1
43.16,5,0.701,0,0,0,0
60.42,29,0.911,0,0,0,1
53.14,20,0.164,0,0,0,1
30.46,3,0.557,0,0,0,1
26.46,5,0.709,1,1,1,0
23.62,6,0.752,0,1,1,1
24.66,1,0.831,0,0,1,0
64.03,13,0.142,0,0,0,1
52.88,8,0.103,1,0,0,1
59.55,5,0.851,0,0,0,1
84.66,4,0.914,0,0,0,1
10.77,5,0.92,0,0,1,0
9.36,8,0.564,1,0,1,0
34.25,4,0.499,0,0,0,1
25.41,3,0.805,0,0,1,1
56.3,3,0.612,0,0,0,0
24.66,22,0.586,0,0,0,0
33.77,3,0.896,0,0,1,0
19.52,7,0.886,0,0,1,1
88.18,18,0.546,1,0,0,1
10.63,3,0.736,0,0,0,0
1084.33,13,0.173,0,0,1,1
28.29,1,0.93,0,0,0,0
58.39,21,0.317,0,0,0,1
38.32,6,1.0,0,0,1,1
111.77,15,0.261,0,0,1,1
16.05,6,0.195,0,0,0,1
115.6,20,0.43,0,0,0,1
45.3,7,0.519,0,1,1,0
91.04,17,0.361,1,0,1,1
39.38,13,0.241,0,0,1,1
347.56,4,0.562,1,1,1,0
71.13,3,0.803,0,0,0,1
283.83,5,0.66,0,0,1,0
135.13,10,0.043,0,1,1,1
96.49,5,0.845,0,0,0,1
7.69,6,0.958,0,0,0,1
6.54,5,1.0,0,0,0,0
66.22,6,0.602,0,1,1,0
71.39,22,0.079,1,0,1,1
129.57,24,0.286,0,0,0,1
32.44,11,0.114,0,0,1,1
26.79,11,0.781,0,0,0,0
20.4,7,0.644,0,0,1,0
46.42,5,0.763,0,0,1,0
50.83,3,0.982,0,0,0,0
13.97,17,0.326,1,0,1,1
108.36,3,0.487,1,1,1,0
19.12,10,0.16,0,0,0,1
77.31,6,1.0,0,0,0,1
5.0,4,0.656,0,0,1,0
30.47,4,0.817,0,0,0,0
17.0,7,0.587,0,1,1,1
73.4,9,0.75,0,0,0,0
63.33,19,0.392,0,0,1,1
61.39,4,0.573,1,0,1,0
521.23,15,0.891,1,0,1,1
106.45,17,0.267,0,0,1,0
42.42,16,0.631,0,1,1,1
7.41,9,0.79,0,0,0,0
131.63,7,0.145,1,0,0,1
20.65,5,0.865,0,0,0,1
14.55,4,0.868,1,0,0,1
53.79,12,0.591,0,0,0,0
19.41,13,0.411,0,0,0,1
79.79,5,0.928,0,0,0,1
33.17,3,0.663,1,1,1,0
41.04,10,0.362,0,0,1,1
54.12,9,0.477,1,0,1,1
56.47,17,0.368,0,0,0,1
74.14,5,0.476,0,1,0,0
53.88,25,0.218,0,0,1,1
92.06,3,0.554,0,1,1,0
57.14,1,0.724,0,0,0,0
21.41,3,0.386,0,0,0,0
60.11,11,0.107,0,0,1,1
802.05,15,0.458,0,0,0,0
16.69,5,0.664,0,0,0,0
69.27,12,0.49,0,0,0,1
113.77,6,0.873,0,0,0,0
64.69,6,0.737,0,1,1,0
42.58,4,0.811,1,1,1,0
28.27,2,0.368,0,1,1,0
10.58,17,0.241,0,0,1,1
147.48,6,0.592,0,1,1,1
83.94,8,0.102,1,0,1,1
14.19,5,0.859,0,0,0,0
103.93,19,0.232,1,0,0,0
34.74,9,0.958,0,0,0,1
63.04,1,0.868,0,0,0,0
72.98,20,0.115,0,0,1,1
84.88,20,0.364,0,0,0,1
24.4,16,0.198,0,0,0,1
74.13,9,0.668,0,1,0,0
76.04,3,0.743,0,1,0,0
37.38,8,0.344,0,0,0,1
27.2,10,0.553,0,0,0,0
65.61,22,0.374,0,0,1,1
34.37,5,0.533,0,0,0,0
39.06,2,0.84,0,0,0,1
19.88,6,0.745,0,0,0,0
52.35,15,0.222,0,0,0,1
62.71,6,0.503,1,0,1,0
21.95,11,0.744,0,0,0,1
184.14,12,0.196,0,0,0,1
12.81,19,0.245,0,0,0,1
53.31,4,0.734,0,0,0,0
33.08,9,0.826,0,0,1,0
59.97,5,0.58,1,0,1,1
31.33,8,0.483,0,0,0,1
20.11,6,0.696,1,0,1,1
133.8,14,0.67,0,0,1,0
20.31,7,0.208,1,0,0,1
43.1,3,0.815,0,0,1,1
48.48,7,0.863,0,0,0,0
30.53,7,0.923,0,0,0,0
30.65,8,0.274,0,0,0,0
28.39,7,0.624,0,1,1,0
80.01,5,0.921,0,0,0,1
68.85,5,0.929,0,0,0,0
8.69,4,0.756,0,1,1,0
52.89,9,0.591,0,1,1,0
46.97,5,0.834,0,0,0,0
34.42,5,0.953,1,0,0,1
33.43,20,0.385,1,0,1,1
45.69,3,0.7,0,0,0,0
95.2,13,0.0,0,0,1,0
25.36,7,0.561,1,0,1,1
44.5,20,0.746,0,0,0,1
26.57,34,0.571,0,1,1,1
9.82,4,0.794,0,0,1,0
163.51,7,0.544,1,0,0,1
266.36,5,0.616,0,0,0,1
13.38,14,0.281,1,0,0,1
43.29,9,0.656,1,0,0,1
46.29,4,0.962,0,0,1,1
31.28,8,0.687,1,0,0,0
871.54,14,0.52,0,0,0,1
43.51,16,0.51,0,0,0,0
6.69,15,0.347,0,1,0,1
56.32,11,0.275,0,0,0,1
29.88,4,0.622,1,0,0,0
13.05,1,0.774,0,0,0,0
93.24,6,0.558,0,0,0,0
41.81,9,0.687,0,0,1,0
30.48,8,0.62,1,0,0,0
44.03,11,0.714,0,0,0,1
44.96,3,0.867,0,0,0,0
46.72,4,0.86,0,0,0,0
163.77,5,0.822,0,0,0,1
49.79,6,0.738,0,0,0,1
68.62,8,0.739,0,1,1,1
51.11,3,0.868,0,1,1,0
988.65,7,0.541,0,1,0,0
40.32,3,0.693,0,0,0,0
9.58,7,0.721,0,0,0,0
27.03,4,0.848,1,0,0,0
25.62,6,0.459,1,0,0,0
55.96,4,0.86,0,0,0,0
128.6,16,0.236,0,1,1,1
74.76,4,0.998,0,0,1,0
113.85,16,0.062,0,0,0,1
60.05,11,0.589,0,0,0,1
6.75,9,0.633,0,0,0,1
40.82,3,0.674,0,0,0,0
786.6,3,0.649,0,0,1,0
148.86,13,0.294,0,0,0,0
76.87,11,0.486,1,1,1,0
20.76,4,1.0,0,0,0,0
14.48,5,0.915,0,0,0,1
49.1,4,0.529,0,0,1,1
33.92,5,0.648,1,1,1,1
70.46,6,0.494,1,0,0,1
15.4,13,0.692,1,0,0,1
58.66,13,0.201,0,0,0,1
16.76,6,0.805,1,0,0,0
16.32,5,0.548,0,0,0,1
66.33,12,0.945,0,1,1,0
167.84,7,0.441,0,0,1,0
78.31,9,0.789,0,0,1,0
12.1,16,0.142,1,0,1,1
80.5,14,0.355,0,0,1,1
34.3,10,0.0,0,0,0,1
47.3,23,0.189,0,0,1,1
10.78,3,0.631,0,0,0,1
5.53,4,0.834,0,0,0,0
42.23,12,0.291,0,0,0,1
79.54,7,0.635,1,1,1,0
24.59,4,0.673,0,0,0,0
69.92,7,0.625,0,0,0,1
43.87,3,0.809,0,0,0,0
80.45,7,0.624,0,0,1,0
57.32,4,0.851,0,0,0,0
83.3,12,1.0,0,0,1,1
48.79,7,0.575,0,0,1,1
115.71,8,0.287,1,0,0,1
5.39,5,0.794,0,0,0,0
64.95,4,0.695,0,0,0,0
49.53,12,0.107,0,0,1,1
123.45,5,0.547,0,0,0,0
52.28,7,0.586,1,0,0,1
36.85,13,0.495,1,0,1,1
51.01,16,0.384,0,0,0,0
31.23,40,0.0,1,0,0,1
15.34,5,0.689,0,0,1,0
25.91,6,0.543,0,1,0,0
2.76,5,1.0,0,0,0,0
54.93,5,0.758,1,0,1,1
7.81,9,0.972,0,0,0,1
45.24,18,0.4,0,1,1,0
72.78,5,0.959,0,0,0,1
26.55,6,0.861,0,0,0,0
18.34,2,0.773,1,0,1,0
8.44,14,0.012,0,0,0,1
11.29,9,1.0,1,0,0,1
61.7,10,0.748,1,0,1,0
35.41,3,0.692,0,0,0,1
36.57,7,0.839,0,0,0,1
7.49,9,0.55,0,0,1,1
80.41,10,0.233,0,0,0,1
32.15,4,0.805,1,1,1,0
1089.01,6,0.635,1,0,1,0
85.45,12,0.194,1,0,1,1
87.02,5,0.26,0,0,1,1
58.33,15,0.543,0,0,0,1
19.83,3,0.679,1,1,1,1
20.2,5,0.676,0,0,0,0
26.23,12,0.136,0,0,0,1
14.39,7,0.562,0,0,0,0
23.35,15,0.022,1,0,1,1
20.93,4,0.882,1,0,0,1
147.52,22,0.333,0,0,1,1
97.06,21,0.51,0,1,1,0
51.97,7,1.0,0,0,1,1
49.6,7,0.979,0,0,0,0
33.8,5,0.803,0,0,1,1
122.1,13,0.341,1,0,1,1
27.28,20,0.389,1,0,1,1
79.6,12,0.477,0,1,1,1
44.92,7,0.849,0,0,0,0
99.55,17,0.428,0,0,1,1
41.3,4,0.701,1,0,1,1
28.55,8,0.591,1,0,0,0
54.64,3,0.586,0,0,1,0
26.86,4,0.739,0,0,0,0
21.11,4,0.725,0,0,1,1
32.07,4,0.546,0,0,0,0
57.92,18,0.0,0,1,1,1
5.35,2,0.932,0,0,0,0
12.47,10,0.775,0,0,0,1
77.82,6,0.506,0,1,1,1
33.8,15,0.444,1,0,0,1
90.81,5,0.712,0,0,0,1
55.52,6,1.0,0,0,0,1
10.73,4,0.985,1,0,0,1
35.12,8,0.778,1,0,0,0
43.14,8,0.842,0,0,0,1
41.98,16,0.102,0,0,1,1
66.82,12,0.343,0,0,0,1
20.63,15,0.393,0,0,0,1
37.91,10,0.027,0,0,0,1
65.65,20,0.587,0,0,0,0
53.09,4,0.803,0,1,0,0
76.14,7,0.533,0,1,0,0
82.65,15,0.068,0,0,0,1
24.5,3,0.544,0,1,1,1
42.02,5,0.967,1,0,1,0
7.66,8,0.689,0,0,0,0
6.06,1,0.506,0,0,1,0
9.03,3,0.885,0,0,1,0
13.78,7,0.797,1,0,1,1
1137.68,14,0.119,0,0,0,1
63.07,9,0.081,0,0,1,1
19.83,23,1.0,1,0,1,0
12.7,7,0.535,1,0,0,0
182.71,3,0.615,0,1,1,0
13.31,7,0.905,0,0,1,1
9.05,3,0.891,1,0,1,0
49.5,6,0.732,0,0,1,0
770.58,10,0.228,0,0,1,1
28.84,16,0.138,0,0,1,1
23.97,9,0.184,0,0,0,1
32.63,5,0.27,0,1,1,0
54.26,11,0.523,1,0,1,0
138.55,10,0.295,0,0,0,0
17.5,9,0.106,0,0,0,1
57.41,5,0.518,1,0,1,0
46.01,3,1.0,0,0,1,0
62.64,17,0.655,0,1,1,1
36.19,14,0.069,0,0,0,1
38.76,5,0.52,0,1,1,0
23.96,7,0.385,0,1,1,1
25.14,13,0.974,0,0,0,1
117.89,9,0.165,0,0,0,1
89.55,12,0.0,0,0,1,1
90.62,4,0.944,0,1,0,0
81.14,12,0.725,1,0,0,1
69.16,9,0.365,1,0,0,0
48.46,6,0.882,0,0,0,0
52.62,18,0.0,0,0,0,1
949.72,4,0.73,0,1,1,0
48.82,9,0.189,0,0,1,1
22.72,4,0.668,0,0,1,1
27.6,12,0.131,0,0,0,1
99.02,6,0.681,1,0,0,1
129.86,5,0.633,0,1,1,1
30.87,26,0.513,0,0,1,1
37.49,7,1.0,1,0,0,0
60.39,4,0.74,1,1,1,1
45.16,12,0.33,0,0,0,1
212.89,5,0.501,0,1,1,0
27.85,4,0.855,0,0,0,0
32.42,4,0.835,0,0,0,0
14.81,4,0.81,1,0,0,1
31.45,5,0.971,0,0,0,0
13.57,4,0.707,0,0,1,0
136.92,8,0.737,0,0,0,0
30.08,5,0.514,0,0,0,1
68.0,2,0.866,1,0,1,0
63.05,6,0.778,0,0,0,0
9.52,4,0.72,1,0,1,1
127.29,7,0.639,0,0,0,0
112.27,7,0.689,1,0,1,0
28.39,5,0.871,0,0,1,0
85.38,2,0.713,0,1,1,0
118.93,8,0.976,0,1,0,1
14.51,8,0.512,1,0,1,1
80.4,12,0.495,0,0,0,1
6.84,3,0.884,0,0,0,1
121.2,8,0.54,1,1,1,0
92.4,2,0.496,1,0,1,0
46.65,14,0.458,0,0,1,1
22.91,5,0.414,0,0,0,0
105.23,1,0.15,0,0,0,0
25.04,5,0.499,0,0,1,1
26.22,10,0.917,1,0,1,1
37.93,10,0.816,1,1,1,0
72.11,6,0.349,0,0,1,1
20.07,13,0.429,1,0,1,1
92.72,7,0.785,1,0,1,1
1.98,3,0.573,0,0,0,0
67.88,8,0.926,0,0,0,0
173.48,6,0.281,1,0,1,1
5.67,2,0.603,0,0,0,0
125.82,9,0.915,0,0,0,0
31.87,15,0.348,0,0,0,1
14.14,4,0.728,0,0,1,0
31.91,4,0.629,0,0,0,0
59.79,5,0.837,0,0,0,0
39.12,14,0.115,0,0,0,1
28.15,4,0.874,0,1,1,0
75.2,15,0.344,0,0,0,0
45.49,7,0.805,0,0,0,0
37.15,10,0.21,0,0,0,1
20.07,5,0.841,0,0,0,1
24.98,2,0.709,0,1,1,0
111.19,14,0.545,0,0,0,1
83.58,20,0.508,1,0,0,0
20.94,7,0.758,0,0,0,1
13.9,2,0.825,0,1,1,0
4.33,7,0.581,1,1,1,0
28.48,13,0.237,0,0,0,1
7.1,3,0.824,0,0,0,0
9.06,5,0.732,0,0,0,0
44.42,9,0.295,0,1,1,1
44.99,11,0.788,0,0,1,0
92.47,2,0.381,0,0,0,1
29.48,16,0.492,0,0,0,1
21.79,11,0.166,0,0,0,1
31.14,6,0.625,0,0,0,1
78.77,19,0.183,0,0,0,1
1199.57,6,0.551,1,0,0,0
26.02,8,0.472,1,0,0,0
38.98,6,0.629,0,0,0,1
47.38,5,0.749,1,0,0,0
42.41,4,0.926,0,0,1,0
44.38,5,0.932,0,0,1,0
19.94,4,0.852,0,0,1,0
9.11,7,0.796,0,0,1,1
41.26,16,0.0,0,0,1,0
58.72,26,0.319,1,0,1,1
11.96,2,0.567,0,0,0,0
8.16,3,0.744,0,0,1,0
12.55,6,0.679,0,0,1,1
38.75,6,0.692,0,0,0,0
15.05,9,0.049,0,0,0,1
40.32,7,0.555,0,0,0,1
26.67,11,0.399,0,0,0,0
88.46,3,0.851,0,1,1,0
209.15,23,0.112,0,0,0,1
50.51,5,0.715,0,0,0,1
20.1,6,0.336,0,0,0,1
18.96,8,0.731,0,0,0,0
107.54,5,0.514,0,1,1,0
47.78,14,0.681,0,1,1,1
105.03,2,0.862,0,0,0,0
69.67,17,0.0,0,0,0,1
16.18,2,0.613,0,0,0,1
14.2,16,0.807,0,0,1,1
26.83,4,0.629,0,0,0,0
31.79,8,0.73,1,0,0,0
24.91,6,0.97,0,0,0,0
43.89,4,0.592,0,0,1,1
840.15,6,0.146,0,0,0,1
39.92,14,0.494,0,0,0,1
53.78,4,0.775,0,1,1,0
24.56,6,0.59,0,0,0,0
17.95,15,0.092,0,0,0,0
74.48,7,0.492,0,0,1,0
25.98,5,0.414,0,0,1,1
15.81,6,0.649,0,0,0,1
10.59,10,0.257,1,1,1,1
13.36,6,0.739,0,0,0,1
45.03,8,0.102,0,0,0,1
85.43,8,0.888,0,0,0,0
27.75,7,0.831,0,0,0,0
53.35,12,0.222,0,0,0,1
27.25,9,0.508,0,0,1,1
41.67,7,0.895,0,0,0,0
30.94,8,0.531,0,0,0,0
132.27,11,0.557,1,0,1,0
107.39,5,0.301,0,1,1,1
124.15,19,0.547,0,0,1,1
121.87,9,0.026,1,0,0,0
171.7,4,0.742,0,0,0,0
75.78,16,0.31,0,0,0,1
135.88,6,0.956,0,0,0,1
120.03,5,0.473,0,1,0,1
133.15,10,0.111,0,0,1,1
81.25,15,0.553,0,0,0,1
48.33,15,0.582,0,0,0,0
24.79,3,0.732,0,1,1,0
28.22,20,0.624,1,0,0,0
32.45,6,1.0,0,0,0,0
126.41,7,0.775,1,0,1,0
34.21,7,0.546,1,1,1,1
38.33,5,0.985,0,1,1,1
45.17,4,0.894,0,0,0,0
4.78,5,0.701,0,0,0,1
21.44,9,0.2,0,0,0,1
5.92,7,0.829,0,1,0,0
44.09,11,0.585,1,0,1,1
59.33,5,0.874,1,0,1,1
57.15,10,0.821,0,0,0,1
11.54,5,0.79,0,1,1,0
35.15,3,0.877,0,0,0,1
28.75,4,0.768,0,0,0,1
110.47,4,0.778,0,0,0,1
34.32,9,0.731,0,0,0,0
30.36,10,0.165,0,0,1,1
200.19,8,0.176,1,0,1,0
48.96,5,0.841,0,0,1,0
84.52,4,0.441,1,1,1,0
54.08,5,0.729,1,0,0,0
113.21,11,0.286,0,0,0,1
581.48,25,0.763,0,0,0,1
41.29,5,0.717,0,0,1,0
79.03,16,0.087,0,0,0,1
15.83,7,0.513,0,0,1,0
16.01,7,0.585,0,0,0,0
54.24,5,0.835,1,1,1,0
51.76,4,0.836,0,0,1,0
41.57,3,0.647,0,1,1,0
26.24,5,0.428,0,0,0,1
14.56,4,0.846,0,0,0,1
43.9,6,0.592,0,0,1,0
109.66,23,0.312,0,0,0,1
108.47,10,0.408,1,1,1,0
77.7,27,0.088,0,0,0,1
18.42,17,0.274,0,0,0,1
33.66,2,0.755,0,0,0,1
76.93,7,0.588,0,0,0,0
60.18,5,0.653,1,0,0,0
40.28,25,0.68,0,0,0,0
67.14,12,0.389,0,0,0,1
44.45,5,0.822,0,0,1,0
31.35,7,0.743,0,0,1,1
76.35,15,0.473,0,0,0,1
64.27,14,0.18,0,0,0,1
45.99,9,0.435,0,0,1,1
50.13,17,0.0,0,0,0,1
18.29,6,0.565,1,0,0,1
24.68,3,0.287,1,0,0,1
35.59,15,0.323,1,0,0,1
73.29,5,0.488,1,1,1,0
21.94,15,0.241,0,0,0,1
57.91,6,0.78,0,0,1,0
40.58,4,0.776,0,0,0,1
6.12,5,0.411,0,0,0,1
68.81,9,0.844,0,0,0,0
49.55,4,0.756,0,0,0,1
35.58,4,0.496,0,0,1,1
41.52,4,0.473,0,0,0,0
118.57,4,0.629,1,1,1,1
70.72,22,0.596,0,0,0,1
68.08,6,0.506,0,0,0,0
8.96,9,0.804,0,1,1,1
93.87,4,0.722,0,0,1,1
33.14,3,0.89,0,0,0,0
63.68,12,0.77,0,1,1,1
65.91,4,0.925,0,0,0,0
72.28,4,0.747,0,0,0,0
56.11,15,0.088,0,0,1,1
12.02,8,0.0,0,0,1,1
28.13,3,1.0,0,0,0,1
32.69,5,0.945,0,0,1,0
247.6,9,0.675,1,0,1,0
20.5,9,0.074,0,0,0,1
106.32,5,0.841,0,0,1,0
63.44,2,0.428,1,0,0,1
15.98,14,0.495,0,0,0,1
998.42,1,0.792,0,0,0,1
8.91,8,0.707,0,1,1,1
869.43,5,0.887,0,0,1,1
102.91,7,0.544,0,1,1,0
111.06,9,0.235,1,0,0,1
40.24,5,0.804,0,0,0,1
25.41,4,0.492,0,0,1,0
11.06,3,0.83,0,0,0,0
54.44,18,0.308,0,0,0,0
49.62,7,0.709,1,0,0,0
58.16,4,1.0,0,0,0,0
56.13,21,0.42,1,0,1,1
28.63,6,0.929,0,0,0,0
98.08,8,0.615,0,1,1,0
54.8,5,0.988,0,1,1,0
34.49,4,0.786,0,0,0,0
37.11,5,0.69,0,1,1,0
197.17,16,0.182,0,0,0,0
51.93,4,0.561,0,0,0,1
54.8,18,0.742,0,0,1,0
